id,overdue,s_qq_first,qq_len,wechat_is_phone,alipay_is_phone,wechat_is_email,alipay_is_email,has_first_tel,has_second_tel,has_third_tel,baidu_phone_title_times,baidu_phone_content_times,baidu_phone_page_times,baidu_phone_pages_count,baidu_first_tel_title_times,baidu_first_tel_content_times,baidu_first_tel_page_times,baidu_first_tel_pages_count,baidu_second_tel_title_times,baidu_second_tel_content_times,baidu_second_tel_page_times,baidu_second_tel_pages_count,has_baidu_phone_user_mark_times,has_baidu_first_tel_user_mark_times,has_baidu_second_tel_user_mark_times,baidu_phone_title_page_times_odds,baidu_phone_content_page_times_odds,baidu_phone_title_times_page_counts_odds,baidu_phone_content_times_page_counts_odds,baidu_phone_page_times_counts_odds,baidu_first_tel_title_page_odds,baidu_first_tel_content_page_odds,baidu_first_tel_title_times_page_counts_odds,baidu_first_tel_content_times_page_counts_odds,baidu_first_tel_page_times_counts_odds,baidu_second_tel_title_page_odds,baidu_second_tel_content_page_odds,baidu_second_tel_title_times_page_counts_odds,baidu_second_tel_content_times_page_counts_odds,baidu_second_tel_page_times_counts_odds
142477,0,c_4,c_9.0,1,0,0,1,1,1,0,1,9,10,1,1.0,2.0,3.0,1.0,1.0,8.0,9.0,1.0,0,0,0,0.1,0.9,1.0,9.0,10.0,0.3333333333333333,0.6666666666666666,1.0,2.0,3.0,0.1111111111111111,0.8888888888888888,1.0,8.0,9.0
142501,1,c_1,c_8.0,0,1,0,0,1,1,0,1,3,4,4,1.0,6.0,7.0,1.0,1.0,8.0,9.0,2.0,0,0,0,0.25,0.75,0.25,0.75,1.0,0.14285714285714285,0.8571428571428571,1.0,6.0,7.0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5
142502,1,c_2,c_9.0,0,1,0,0,1,1,0,1,5,6,3,1.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,0,0,0,0.16666666666666666,0.8333333333333334,0.3333333333333333,1.6666666666666667,2.0,0.3333333333333333,0.6666666666666666,0.5,1.0,1.5,1.0,0.0,1.0,0.0,1.0
142521,1,c_3,c_9.0,0,1,0,0,1,1,0,1,9,10,3,1.0,7.0,8.0,2.0,1.0,6.0,7.0,3.0,0,0,0,0.1,0.9,0.3333333333333333,3.0,3.3333333333333335,0.125,0.875,0.5,3.5,4.0,0.14285714285714285,0.8571428571428571,0.3333333333333333,2.0,2.3333333333333335
142539,0,c_6,c_9.0,0,1,0,0,1,1,0,1,2,3,2,1.0,5.0,6.0,1.0,1.0,3.0,4.0,1.0,0,0,0,0.3333333333333333,0.6666666666666666,0.5,1.0,1.5,0.16666666666666666,0.8333333333333334,1.0,5.0,6.0,0.25,0.75,1.0,3.0,4.0
142547,0,c_9,c_9.0,0,1,0,0,1,1,0,1,9,10,1,1.0,3.0,4.0,1.0,1.0,0.0,1.0,2.0,0,0,0,0.1,0.9,1.0,9.0,10.0,0.25,0.75,1.0,3.0,4.0,1.0,0.0,0.5,0.0,0.5
142558,1,c_7,c_9.0,1,1,0,0,1,1,0,1,0,1,1,1.0,1.0,2.0,1.0,1.0,8.0,9.0,1.0,0,0,0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,1.0,1.0,2.0,0.1111111111111111,0.8888888888888888,1.0,8.0,9.0
142570,0,c_5,c_9.0,0,1,0,0,1,1,0,1,6,7,2,1.0,6.0,7.0,2.0,1.0,5.0,6.0,2.0,0,0,0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0
142574,0,c_3,c_9.0,0,1,0,0,1,1,0,1,4,5,2,1.0,9.0,10.0,1.0,1.0,7.0,8.0,3.0,0,0,0,0.2,0.8,0.5,2.0,2.5,0.1,0.9,1.0,9.0,10.0,0.125,0.875,0.3333333333333333,2.3333333333333335,2.6666666666666665
142577,1,c_1,c_9.0,0,1,0,0,1,1,0,1,8,9,2,1.0,7.0,8.0,2.0,1.0,8.0,9.0,2.0,0,0,0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.125,0.875,0.5,3.5,4.0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5
142582,0,c_1,c_10.0,1,1,0,0,1,1,0,1,7,8,1,1.0,1.0,2.0,1.0,1.0,4.0,5.0,2.0,0,0,0,0.125,0.875,1.0,7.0,8.0,0.5,0.5,1.0,1.0,2.0,0.2,0.8,0.5,2.0,2.5
142597,0,c_8,c_9.0,0,0,0,1,1,1,0,1,3,4,1,1.0,5.0,6.0,2.0,3.0,8.0,11.0,7.0,0,0,0,0.25,0.75,1.0,3.0,4.0,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0,0.2727272727272727,0.7272727272727273,0.42857142857142855,1.1428571428571428,1.5714285714285714
142601,0,c_1,c_10.0,0,1,0,0,1,1,0,1,7,8,3,1.0,8.0,9.0,2.0,1.0,8.0,9.0,2.0,0,0,0,0.125,0.875,0.3333333333333333,2.3333333333333335,2.6666666666666665,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5
142606,1,c_7,c_8.0,0,1,0,0,1,1,0,1,7,8,3,1.0,3.0,4.0,2.0,2.0,9.0,11.0,3.0,0,0,0,0.125,0.875,0.3333333333333333,2.3333333333333335,2.6666666666666665,0.25,0.75,0.5,1.5,2.0,0.18181818181818182,0.8181818181818182,0.6666666666666666,3.0,3.6666666666666665
142612,1,c_4,c_9.0,1,0,0,1,1,1,0,1,9,10,3,1.0,8.0,9.0,3.0,1.0,5.0,6.0,2.0,0,0,0,0.1,0.9,0.3333333333333333,3.0,3.3333333333333335,0.1111111111111111,0.8888888888888888,0.3333333333333333,2.6666666666666665,3.0,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0
142653,1,c_2,c_9.0,0,0,1,1,1,1,0,1,7,8,3,1.0,6.0,7.0,3.0,1.0,6.0,7.0,2.0,0,0,0,0.125,0.875,0.3333333333333333,2.3333333333333335,2.6666666666666665,0.14285714285714285,0.8571428571428571,0.3333333333333333,2.0,2.3333333333333335,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5
142672,1,c_8,c_8.0,0,1,0,0,1,1,0,1,8,9,2,0.0,8.0,8.0,2.0,1.0,8.0,9.0,2.0,0,0,0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.0,1.0,0.0,4.0,4.0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5
142676,0,c_5,c_9.0,1,1,0,0,1,1,0,0,3,3,1,1.0,6.0,7.0,2.0,1.0,8.0,9.0,4.0,0,0,0,0.0,1.0,0.0,3.0,3.0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5,0.1111111111111111,0.8888888888888888,0.25,2.0,2.25
142681,0,c_2,c_9.0,0,1,0,0,1,1,0,1,6,7,3,1.0,3.0,4.0,3.0,1.0,3.0,4.0,2.0,0,0,0,0.14285714285714285,0.8571428571428571,0.3333333333333333,2.0,2.3333333333333335,0.25,0.75,0.3333333333333333,1.0,1.3333333333333333,0.25,0.75,0.5,1.5,2.0
142690,1,c_9,c_9.0,1,1,0,0,1,1,0,1,4,5,2,1.0,5.0,6.0,2.0,1.0,2.0,3.0,2.0,0,0,0,0.2,0.8,0.5,2.0,2.5,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0,0.3333333333333333,0.6666666666666666,0.5,1.0,1.5
142698,1,c_2,c_9.0,0,0,0,1,1,1,0,1,8,9,5,1.0,5.0,6.0,3.0,1.0,6.0,7.0,5.0,0,0,0,0.1111111111111111,0.8888888888888888,0.2,1.6,1.8,0.16666666666666666,0.8333333333333334,0.3333333333333333,1.6666666666666667,2.0,0.14285714285714285,0.8571428571428571,0.2,1.2,1.4
142719,0,c_4,c_9.0,1,1,0,0,1,1,0,1,9,10,2,1.0,8.0,9.0,2.0,1.0,9.0,10.0,4.0,0,0,0,0.1,0.9,0.5,4.5,5.0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.1,0.9,0.25,2.25,2.5
142721,0,c_6,c_7.0,0,0,0,1,1,1,0,1,7,8,2,1.0,6.0,7.0,3.0,1.0,5.0,6.0,2.0,0,0,0,0.125,0.875,0.5,3.5,4.0,0.14285714285714285,0.8571428571428571,0.3333333333333333,2.0,2.3333333333333335,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0
142761,0,c_7,c_9.0,0,0,0,0,1,1,0,1,3,4,1,1.0,0.0,1.0,1.0,1.0,6.0,7.0,3.0,0,0,0,0.25,0.75,1.0,3.0,4.0,1.0,0.0,1.0,0.0,1.0,0.14285714285714285,0.8571428571428571,0.3333333333333333,2.0,2.3333333333333335
142767,1,c_4,c_9.0,1,1,0,0,1,1,0,1,1,2,1,1.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,0,0,0,0.5,0.5,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,1.0,2.0,3.0
142768,0,c_1,c_10.0,1,1,0,0,1,1,0,1,7,8,1,1.0,9.0,10.0,2.0,1.0,8.0,9.0,3.0,0,0,0,0.125,0.875,1.0,7.0,8.0,0.1,0.9,0.5,4.5,5.0,0.1111111111111111,0.8888888888888888,0.3333333333333333,2.6666666666666665,3.0
142771,0,c_4,c_8.0,0,1,0,0,1,1,0,1,6,7,2,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5,0.5,0.5,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0
142776,0,c_2,c_10.0,1,1,0,0,1,1,0,1,7,8,1,1.0,6.0,7.0,2.0,1.0,3.0,4.0,1.0,0,0,0,0.125,0.875,1.0,7.0,8.0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5,0.25,0.75,1.0,3.0,4.0
142789,0,c_1,c_10.0,1,1,0,0,1,1,0,2,7,9,2,1.0,7.0,8.0,2.0,1.0,6.0,7.0,2.0,0,0,0,0.2222222222222222,0.7777777777777778,1.0,3.5,4.5,0.125,0.875,0.5,3.5,4.0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5
142790,0,c_9,c_9.0,0,0,0,1,1,1,0,1,6,7,3,1.0,4.0,5.0,2.0,0.0,6.0,6.0,3.0,0,0,0,0.14285714285714285,0.8571428571428571,0.3333333333333333,2.0,2.3333333333333335,0.2,0.8,0.5,2.0,2.5,0.0,1.0,0.0,2.0,2.0
142807,0,c_5,c_9.0,1,1,0,0,1,1,0,1,2,3,2,0.0,5.0,5.0,4.0,0.0,6.0,6.0,2.0,0,1,1,0.3333333333333333,0.6666666666666666,0.5,1.0,1.5,0.0,1.0,0.0,1.25,1.25,0.0,1.0,0.0,3.0,3.0
142815,0,c_3,c_9.0,0,1,0,0,1,1,0,1,5,6,2,1.0,1.0,2.0,1.0,1.0,8.0,9.0,1.0,0,0,0,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0,0.5,0.5,1.0,1.0,2.0,0.1111111111111111,0.8888888888888888,1.0,8.0,9.0
142818,1,c_4,c_9.0,0,1,0,0,1,1,0,1,9,10,2,1.0,1.0,2.0,2.0,1.0,8.0,9.0,1.0,0,0,0,0.1,0.9,0.5,4.5,5.0,0.5,0.5,0.5,0.5,1.0,0.1111111111111111,0.8888888888888888,1.0,8.0,9.0
142819,1,c_7,c_9.0,1,1,0,0,1,1,0,1,8,9,1,1.0,3.0,4.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0.1111111111111111,0.8888888888888888,1.0,8.0,9.0,0.25,0.75,1.0,3.0,4.0,1.0,0.0,1.0,0.0,1.0
142832,0,c_6,c_9.0,1,1,0,0,1,1,0,1,3,4,2,1.0,6.0,7.0,3.0,1.0,4.0,5.0,1.0,0,0,0,0.25,0.75,0.5,1.5,2.0,0.14285714285714285,0.8571428571428571,0.3333333333333333,2.0,2.3333333333333335,0.2,0.8,1.0,4.0,5.0
142835,0,c_3,c_9.0,0,1,0,0,1,1,0,1,4,5,2,1.0,6.0,7.0,2.0,1.0,7.0,8.0,3.0,0,0,0,0.2,0.8,0.5,2.0,2.5,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5,0.125,0.875,0.3333333333333333,2.3333333333333335,2.6666666666666665
142836,0,c_8,c_9.0,1,1,0,0,1,1,0,1,2,3,1,1.0,8.0,9.0,2.0,1.0,0.0,1.0,1.0,0,0,0,0.3333333333333333,0.6666666666666666,1.0,2.0,3.0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,1.0,0.0,1.0,0.0,1.0
142838,0,c_5,c_9.0,0,1,0,0,1,1,0,1,6,7,1,1.0,7.0,8.0,4.0,1.0,8.0,9.0,1.0,0,0,0,0.14285714285714285,0.8571428571428571,1.0,6.0,7.0,0.125,0.875,0.25,1.75,2.0,0.1111111111111111,0.8888888888888888,1.0,8.0,9.0
142850,1,c_2,c_9.0,0,1,0,0,1,1,0,1,6,7,3,1.0,6.0,7.0,3.0,1.0,2.0,3.0,4.0,0,0,0,0.14285714285714285,0.8571428571428571,0.3333333333333333,2.0,2.3333333333333335,0.14285714285714285,0.8571428571428571,0.3333333333333333,2.0,2.3333333333333335,0.3333333333333333,0.6666666666666666,0.25,0.5,0.75
142856,1,c_2,c_9.0,0,1,0,0,1,1,0,1,7,8,2,1.0,1.0,2.0,1.0,1.0,5.0,6.0,1.0,0,0,0,0.125,0.875,0.5,3.5,4.0,0.5,0.5,1.0,1.0,2.0,0.16666666666666666,0.8333333333333334,1.0,5.0,6.0
142870,0,c_1,c_9.0,1,1,0,0,1,1,0,1,6,7,1,1.0,6.0,7.0,1.0,1.0,9.0,10.0,2.0,0,0,0,0.14285714285714285,0.8571428571428571,1.0,6.0,7.0,0.14285714285714285,0.8571428571428571,1.0,6.0,7.0,0.1,0.9,0.5,4.5,5.0
142900,1,c_5,c_9.0,0,1,0,0,1,1,0,1,7,8,2,1.0,6.0,7.0,2.0,1.0,8.0,9.0,2.0,0,0,0,0.125,0.875,0.5,3.5,4.0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5
142907,0,c_2,c_9.0,0,1,0,0,1,1,0,1,8,9,1,1.0,7.0,8.0,2.0,1.0,6.0,7.0,3.0,0,0,0,0.1111111111111111,0.8888888888888888,1.0,8.0,9.0,0.125,0.875,0.5,3.5,4.0,0.14285714285714285,0.8571428571428571,0.3333333333333333,2.0,2.3333333333333335
142919,1,c_1,c_9.0,0,1,0,0,1,1,0,1,6,7,2,1.0,3.0,4.0,1.0,1.0,8.0,9.0,2.0,0,0,0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5,0.25,0.75,1.0,3.0,4.0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5
142924,1,c_5,c_9.0,1,1,0,0,1,1,0,1,6,7,2,1.0,6.0,7.0,6.0,1.0,5.0,6.0,3.0,0,0,0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5,0.14285714285714285,0.8571428571428571,0.16666666666666666,1.0,1.1666666666666667,0.16666666666666666,0.8333333333333334,0.3333333333333333,1.6666666666666667,2.0
142926,0,c_2,c_9.0,0,1,0,0,1,1,0,2,7,9,2,1.0,4.0,5.0,2.0,1.0,5.0,6.0,2.0,0,0,0,0.2222222222222222,0.7777777777777778,1.0,3.5,4.5,0.2,0.8,0.5,2.0,2.5,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0
142936,0,c_8,c_8.0,0,1,0,0,1,1,0,1,9,10,3,1.0,4.0,5.0,1.0,1.0,3.0,4.0,1.0,0,0,0,0.1,0.9,0.3333333333333333,3.0,3.3333333333333335,0.2,0.8,1.0,4.0,5.0,0.25,0.75,1.0,3.0,4.0
142952,0,c_1,c_10.0,1,1,0,0,1,1,0,1,5,6,1,1.0,3.0,4.0,1.0,1.0,7.0,8.0,2.0,0,0,0,0.16666666666666666,0.8333333333333334,1.0,5.0,6.0,0.25,0.75,1.0,3.0,4.0,0.125,0.875,0.5,3.5,4.0
142956,1,c_9,c_9.0,0,1,0,0,1,1,0,1,3,4,1,1.0,2.0,3.0,2.0,1.0,7.0,8.0,2.0,0,0,0,0.25,0.75,1.0,3.0,4.0,0.3333333333333333,0.6666666666666666,0.5,1.0,1.5,0.125,0.875,0.5,3.5,4.0
142974,0,c_3,c_9.0,1,0,0,1,1,1,0,1,4,5,2,1.0,8.0,9.0,2.0,1.0,9.0,10.0,2.0,0,0,0,0.2,0.8,0.5,2.0,2.5,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.1,0.9,0.5,4.5,5.0
142975,0,c_8,c_9.0,0,1,0,0,1,1,0,1,8,9,2,1.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,0,0,0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.5,0.5,1.0,1.0,2.0,0.25,0.75,1.0,3.0,4.0
142977,0,c_1,c_10.0,0,1,0,0,1,1,0,1,9,10,2,1.0,5.0,6.0,2.0,1.0,8.0,9.0,3.0,0,0,0,0.1,0.9,0.5,4.5,5.0,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0,0.1111111111111111,0.8888888888888888,0.3333333333333333,2.6666666666666665,3.0
142985,0,c_1,c_9.0,1,1,0,0,1,1,0,1,6,7,4,1.0,2.0,3.0,2.0,1.0,5.0,6.0,2.0,0,0,0,0.14285714285714285,0.8571428571428571,0.25,1.5,1.75,0.3333333333333333,0.6666666666666666,0.5,1.0,1.5,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0
143011,1,c_2,c_10.0,0,0,0,1,1,1,0,1,8,9,1,1.0,6.0,7.0,2.0,1.0,3.0,4.0,4.0,0,0,0,0.1111111111111111,0.8888888888888888,1.0,8.0,9.0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5,0.25,0.75,0.25,0.75,1.0
143024,0,c_5,c_9.0,0,1,0,0,1,1,0,1,1,2,1,1.0,7.0,8.0,3.0,1.0,9.0,10.0,6.0,0,0,1,0.5,0.5,1.0,1.0,2.0,0.125,0.875,0.3333333333333333,2.3333333333333335,2.6666666666666665,0.1,0.9,0.16666666666666666,1.5,1.6666666666666667
143038,0,c_4,c_9.0,0,1,0,0,1,1,0,1,8,9,2,1.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,0,0,0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.5,0.5,0.25,0.25,0.5,0.5,0.5,0.5,0.5,1.0
143050,0,c_2,c_10.0,0,1,0,0,1,1,0,1,7,8,2,1.0,9.0,10.0,3.0,1.0,2.0,3.0,1.0,0,0,0,0.125,0.875,0.5,3.5,4.0,0.1,0.9,0.3333333333333333,3.0,3.3333333333333335,0.3333333333333333,0.6666666666666666,1.0,2.0,3.0
143055,0,c_4,c_9.0,0,0,0,0,1,1,1,1,4,5,2,1.0,1.0,2.0,1.0,1.0,8.0,9.0,2.0,0,0,0,0.2,0.8,0.5,2.0,2.5,0.5,0.5,1.0,1.0,2.0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5
143075,1,c_1,c_9.0,0,0,0,0,1,1,0,1,8,9,2,1.0,1.0,2.0,2.0,1.0,7.0,8.0,2.0,0,0,0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.5,0.5,0.5,0.5,1.0,0.125,0.875,0.5,3.5,4.0
143079,1,c_2,c_8.0,1,1,0,0,1,1,0,3,9,12,2,1.0,5.0,6.0,2.0,1.0,4.0,5.0,2.0,0,0,0,0.25,0.75,1.5,4.5,6.0,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0,0.2,0.8,0.5,2.0,2.5
143104,1,c_5,c_9.0,0,0,0,0,1,1,0,1,9,10,2,1.0,8.0,9.0,4.0,1.0,8.0,9.0,2.0,0,0,0,0.1,0.9,0.5,4.5,5.0,0.1111111111111111,0.8888888888888888,0.25,2.0,2.25,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5
143114,0,c_3,c_9.0,0,1,0,0,1,1,1,2,10,12,2,1.0,6.0,7.0,2.0,1.0,2.0,3.0,2.0,0,0,0,0.16666666666666666,0.8333333333333334,1.0,5.0,6.0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5,0.3333333333333333,0.6666666666666666,0.5,1.0,1.5
143116,0,c_7,c_9.0,0,0,0,0,1,1,0,1,0,1,1,1.0,6.0,7.0,2.0,1.0,9.0,10.0,1.0,0,0,0,1.0,0.0,1.0,0.0,1.0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5,0.1,0.9,1.0,9.0,10.0
143122,0,c_8,c_9.0,0,1,0,0,1,1,0,1,7,8,1,1.0,6.0,7.0,3.0,1.0,5.0,6.0,2.0,0,0,0,0.125,0.875,1.0,7.0,8.0,0.14285714285714285,0.8571428571428571,0.3333333333333333,2.0,2.3333333333333335,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0
143126,0,c_4,c_8.0,0,1,0,0,1,1,0,1,7,8,2,1.0,7.0,8.0,5.0,1.0,8.0,9.0,2.0,0,0,0,0.125,0.875,0.5,3.5,4.0,0.125,0.875,0.2,1.4,1.6,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5
143128,1,c_1,c_10.0,1,1,0,0,1,1,0,1,9,10,9,1.0,8.0,9.0,3.0,1.0,4.0,5.0,2.0,1,0,0,0.1,0.9,0.1111111111111111,1.0,1.1111111111111112,0.1111111111111111,0.8888888888888888,0.3333333333333333,2.6666666666666665,3.0,0.2,0.8,0.5,2.0,2.5
143129,0,c_6,c_9.0,1,0,0,1,1,1,0,1,7,8,3,1.0,7.0,8.0,3.0,1.0,7.0,8.0,3.0,0,0,0,0.125,0.875,0.3333333333333333,2.3333333333333335,2.6666666666666665,0.125,0.875,0.3333333333333333,2.3333333333333335,2.6666666666666665,0.125,0.875,0.3333333333333333,2.3333333333333335,2.6666666666666665
143136,0,c_1,c_10.0,1,0,0,1,1,1,0,1,5,6,4,1.0,7.0,8.0,2.0,1.0,3.0,4.0,3.0,0,0,0,0.16666666666666666,0.8333333333333334,0.25,1.25,1.5,0.125,0.875,0.5,3.5,4.0,0.25,0.75,0.3333333333333333,1.0,1.3333333333333333
143140,0,c_8,c_9.0,1,1,0,0,1,1,0,1,2,3,2,1.0,9.0,10.0,2.0,1.0,6.0,7.0,1.0,0,0,0,0.3333333333333333,0.6666666666666666,0.5,1.0,1.5,0.1,0.9,0.5,4.5,5.0,0.14285714285714285,0.8571428571428571,1.0,6.0,7.0
143141,0,c_2,c_9.0,1,1,0,0,1,1,0,1,3,4,2,1.0,5.0,6.0,3.0,1.0,7.0,8.0,3.0,0,0,0,0.25,0.75,0.5,1.5,2.0,0.16666666666666666,0.8333333333333334,0.3333333333333333,1.6666666666666667,2.0,0.125,0.875,0.3333333333333333,2.3333333333333335,2.6666666666666665
143142,0,c_1,c_10.0,1,1,0,0,1,1,0,1,9,10,3,1.0,8.0,9.0,2.0,1.0,7.0,8.0,2.0,0,0,0,0.1,0.9,0.3333333333333333,3.0,3.3333333333333335,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.125,0.875,0.5,3.5,4.0
143143,0,c_7,c_9.0,1,1,0,0,1,1,0,1,5,6,2,1.0,8.0,9.0,2.0,1.0,9.0,10.0,3.0,0,0,0,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.1,0.9,0.3333333333333333,3.0,3.3333333333333335
143148,1,c_1,c_10.0,0,0,0,1,1,1,0,1,8,9,2,1.0,3.0,4.0,1.0,0.0,6.0,6.0,5.0,0,0,1,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.25,0.75,1.0,3.0,4.0,0.0,1.0,0.0,1.2,1.2
143154,0,c_8,c_9.0,0,0,0,1,1,1,0,1,9,10,2,1.0,4.0,5.0,2.0,1.0,6.0,7.0,3.0,0,0,0,0.1,0.9,0.5,4.5,5.0,0.2,0.8,0.5,2.0,2.5,0.14285714285714285,0.8571428571428571,0.3333333333333333,2.0,2.3333333333333335
143159,0,c_6,c_9.0,1,1,0,0,1,1,0,1,6,7,3,1.0,6.0,7.0,3.0,1.0,2.0,3.0,2.0,0,0,0,0.14285714285714285,0.8571428571428571,0.3333333333333333,2.0,2.3333333333333335,0.14285714285714285,0.8571428571428571,0.3333333333333333,2.0,2.3333333333333335,0.3333333333333333,0.6666666666666666,0.5,1.0,1.5
143169,0,c_7,c_9.0,0,1,0,0,1,1,0,1,8,9,1,1.0,0.0,1.0,1.0,2.0,6.0,8.0,2.0,0,0,0,0.1111111111111111,0.8888888888888888,1.0,8.0,9.0,1.0,0.0,1.0,0.0,1.0,0.25,0.75,1.0,3.0,4.0
143175,0,c_2,c_9.0,1,1,0,0,1,1,0,1,7,8,4,1.0,8.0,9.0,2.0,1.0,6.0,7.0,4.0,0,0,0,0.125,0.875,0.25,1.75,2.0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.14285714285714285,0.8571428571428571,0.25,1.5,1.75
143176,1,c_4,c_9.0,1,1,0,0,1,1,0,1,7,8,3,1.0,6.0,7.0,5.0,1.0,8.0,9.0,3.0,0,0,0,0.125,0.875,0.3333333333333333,2.3333333333333335,2.6666666666666665,0.14285714285714285,0.8571428571428571,0.2,1.2,1.4,0.1111111111111111,0.8888888888888888,0.3333333333333333,2.6666666666666665,3.0
143178,0,c_1,c_9.0,0,0,0,1,1,1,0,1,6,7,4,1.0,7.0,8.0,2.0,1.0,7.0,8.0,4.0,0,0,0,0.14285714285714285,0.8571428571428571,0.25,1.5,1.75,0.125,0.875,0.5,3.5,4.0,0.125,0.875,0.25,1.75,2.0
143196,0,c_2,c_9.0,0,1,0,0,1,1,0,2,8,10,3,1.0,9.0,10.0,2.0,1.0,10.0,11.0,3.0,0,0,0,0.2,0.8,0.6666666666666666,2.6666666666666665,3.3333333333333335,0.1,0.9,0.5,4.5,5.0,0.09090909090909091,0.9090909090909091,0.3333333333333333,3.3333333333333335,3.6666666666666665
143197,0,c_4,c_9.0,1,0,0,1,1,1,0,1,6,7,2,1.0,9.0,10.0,4.0,1.0,6.0,7.0,2.0,0,0,0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5,0.1,0.9,0.25,2.25,2.5,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5
143214,0,c_2,c_9.0,0,1,0,0,1,1,0,1,5,6,3,1.0,5.0,6.0,2.0,2.0,5.0,7.0,3.0,0,0,0,0.16666666666666666,0.8333333333333334,0.3333333333333333,1.6666666666666667,2.0,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0,0.2857142857142857,0.7142857142857143,0.6666666666666666,1.6666666666666667,2.3333333333333335
143217,0,c_4,c_9.0,1,0,0,0,1,1,0,1,2,3,3,1.0,0.0,1.0,2.0,1.0,5.0,6.0,2.0,0,0,0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,1.0,0.0,0.5,0.0,0.5,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0
143220,0,c_3,c_9.0,1,1,0,0,1,1,0,1,7,8,1,1.0,1.0,2.0,1.0,1.0,8.0,9.0,1.0,0,0,0,0.125,0.875,1.0,7.0,8.0,0.5,0.5,1.0,1.0,2.0,0.1111111111111111,0.8888888888888888,1.0,8.0,9.0
143241,1,c_5,c_9.0,0,0,0,1,1,1,0,1,6,7,2,1.0,7.0,8.0,1.0,1.0,7.0,8.0,3.0,0,0,0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5,0.125,0.875,1.0,7.0,8.0,0.125,0.875,0.3333333333333333,2.3333333333333335,2.6666666666666665
